Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1119.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1136.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1191.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1317.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1386.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1332.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1433","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1312.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1349.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","905.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","1991","1991","7021","Annual value","USD","1454.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","1992","1992","7021","Annual value","USD","1396.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","1993","1993","7021","Annual value","USD","942.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2007","2007","7021","Annual value","USD","1681.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2008","2008","7021","Annual value","USD","1865","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2009","2009","7021","Annual value","USD","1813","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","7021","Annual value","USD","1828.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","7021","Annual value","USD","1915.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","7021","Annual value","USD","2150.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","2139.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","2305.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","2166.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2233","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","1090.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","1047.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","708.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1155.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1391.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1267.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","1160.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","1184.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","1211.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","1195.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1137.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1100.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1210.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1357.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2006","2006","7021","Annual value","USD","1664.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2007","2007","7021","Annual value","USD","1980.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2008","2008","7021","Annual value","USD","1927.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2009","2009","7021","Annual value","USD","2154.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2010","2010","7021","Annual value","USD","2103.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2012","2012","7021","Annual value","USD","4732.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2013","2013","7021","Annual value","USD","4644.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2014","2014","7021","Annual value","USD","4549.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2015","2015","7021","Annual value","USD","3768.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2016","2016","7021","Annual value","USD","3968.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","689.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","431","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","495.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1231.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","972.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1418.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1380.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","1184.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","1458.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","1414.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","1410.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2005","2005","7021","Annual value","USD","1702.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2006","2006","7021","Annual value","USD","1937.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2007","2007","7021","Annual value","USD","2345.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2008","2008","7021","Annual value","USD","2753.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2009","2009","7021","Annual value","USD","3452.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2010","2010","7021","Annual value","USD","2394.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2011","2011","7021","Annual value","USD","3434.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2012","2012","7021","Annual value","USD","3608.2","A","Official figure"
